domain,timestamp,resource,response_code,response_length
ped372.usask.ca,[27/Oct/1995:12:21:09-0600],/departments.html ,200,5736.0
dec4915.cs.uregina.ca,[27/Oct/1995:12:24:22-0600],/medicine/ces/intro.htm ,200,1389.0
129.29.80.54,[27/Oct/1995:12:27:31-0600],/~lowey/encyclopedia/usenet_warning.html,200,1006.0
wcvm76126.usask.ca,[27/Oct/1995:12:30:05-0600],/images/logo.gif ,200,2273.0
cortec.sbe.saskatoon.sk.ca,[27/Oct/1995:12:31:56-0600],/~dougallg/b_canada.gif,200,823.0
gate.health.state.ny.us,[27/Oct/1995:12:36:40-0600],/ ,200,3442.0
ftmfl2-12.gate.net,[27/Oct/1995:12:40:57-0600],/~scottp/free.html,200,22719.0
137.53.29.74,[27/Oct/1995:12:43:34-0600],/images/binocs_32.gif ,200,164.0
crystal1.usask.ca,[27/Oct/1995:12:46:55-0600],/images/logo.gif ,200,2273.0
ys71.delphi.yorku.ca,[27/Oct/1995:12:51:01-0600],/mlookup/white.html ,200,511.0
ag5880.usask.ca,[27/Oct/1995:12:55:36-0600],/ ,200,3442.0
image1.usask.ca,[27/Oct/1995:12:59:03-0600],/images/logo.gif ,304,0.0
168.169.34.182,[27/Oct/1995:13:01:37-0600],/~lowey/encyclopedia/icons/kevhead.gif,200,1667.0
dvinci.usask.ca,[27/Oct/1995:13:04:15-0600],/images/earth_32.gif ,304,0.0
mac39253.usask.ca,[27/Oct/1995:13:07:11-0600],/ ,200,3442.0
eews09.usask.ca,[27/Oct/1995:13:12:08-0600],/ ,200,3442.0
fallsgate3.initco.net,[27/Oct/1995:13:16:10-0600],/~scottp/free.html,200,22719.0
geolab2.usask.ca,[27/Oct/1995:13:20:18-0600],/ ,200,3442.0
wcvm76134.usask.ca,[27/Oct/1995:13:22:48-0600],/search.html ,200,1789.0
128.233.134.48,[27/Oct/1995:13:24:07-0600],/images/logo_32.gif ,200,1640.0
ns1.maf.mobile.al.us,[27/Oct/1995:13:26:56-0600],/~scottp/index.html,200,2083.0
pc223.educ.ucalgary.ca,[27/Oct/1995:13:30:55-0600],/~macpherc/images/postit.gif,200,1075.0
dcsof01.usask.ca,[27/Oct/1995:13:32:18-0600],/images/logo.gif ,200,2273.0
pasd2.paschools.pa.sk.ca,[27/Oct/1995:13:33:56-0600],/registrar/95_96_Calendar/Gen_Info/gi_history.html ,200,4055.0
swordfish.usask.ca,[27/Oct/1995:13:35:38-0600],/Harvest/brokers/www/ ,200,1985.0
mackenzie.usask.ca,[27/Oct/1995:13:38:09-0600],/images/earth_32.gif ,200,241.0
ag8628.usask.ca,[27/Oct/1995:13:40:10-0600],/ ,304,0.0
eews12.usask.ca,[27/Oct/1995:13:41:27-0600],/ ,200,3442.0
mackenzie.usask.ca,[27/Oct/1995:13:42:30-0600],/~macpherc/images/bluebal.gif,200,326.0
gaia.lis.uiuc.edu,[27/Oct/1995:13:44:14-0600],/~scottp/civ.txt,200,7835.0
wcvm76134.usask.ca,[27/Oct/1995:13:47:05-0600],/ ,200,3442.0
128.233.134.18,[27/Oct/1995:13:49:20-0600],/~lowey/Saskatoon/icons/question.gif,200,214.0
128.233.134.18,[27/Oct/1995:13:50:45-0600],/~lowey/,200,1035.0
eews09.usask.ca,[27/Oct/1995:13:53:53-0600],/images/binocs_32.gif ,200,164.0
ph4916.usask.ca,[27/Oct/1995:13:56:22-0600],/images/logo.gif ,304,0.0
scilib-244.library.brown.edu,[27/Oct/1995:13:58:58-0600],/~scottp/fn1.gif,200,2164.0
129.101.67.67,[27/Oct/1995:14:03:29-0600],/~fowlerdb/winter_wheat/contents.htm,200,4232.0
ag5965.usask.ca,[27/Oct/1995:14:06:54-0600],/search.html ,200,1789.0
131.202.70.16,[27/Oct/1995:14:10:14-0600],/~scottp/free.html,200,22719.0
sask.usask.ca,[27/Oct/1995:14:13:40-0600],/ ,200,3442.0
142.3.211.27,[27/Oct/1995:14:17:13-0600],/~lowey/Saskatchewan/icons/sas-tiny.gif,200,4091.0
e2173.nas.edu,[27/Oct/1995:14:18:47-0600],/~turner/duesouth.html,200,2503.0
hist6631.usask.ca,[27/Oct/1995:14:20:11-0600],/history/line_sun.gif ,200,2346.0
jpshew.wat.hookup.net,[27/Oct/1995:14:21:35-0600],/alumni/gif/lookL.gif ,200,232.0
dd18-001.compuserve.com,[27/Oct/1995:14:23:41-0600],/history/postit.gif ,200,1139.0
louie.usask.ca,[27/Oct/1995:14:25:24-0600],/images/letter_32.gif ,200,149.0
eng31.usask.ca,[27/Oct/1995:14:26:17-0600],/~srivasta/phone.gif,200,389.0
www-b4.proxy.aol.com,[27/Oct/1995:14:28:46-0600],/agriculture/cropsci/winter_wheat/imgs/greenbal.gif ,200,332.0
huey.usask.ca,[27/Oct/1995:14:30:24-0600],/httpd_docs/setup/Compilation.html ,304,0.0
198.163.122.29,[27/Oct/1995:14:31:55-0600],/education/edbldg.gif ,200,32812.0
msn_2_13.binc.net,[27/Oct/1995:14:33:28-0600],/~scottp/fn1.gif,200,2164.0
stpaul.stpaulrcssd.saskatoon.sk.ca,[27/Oct/1995:14:35:49-0600],/ ,200,3442.0
di2.knossos.forthnet.gr,[27/Oct/1995:14:38:36-0600],/~macphed/finite/fe_resources/fe_resources.html,200,4499.0
toronto.cbc.ca,[27/Oct/1995:14:40:59-0600],/dcs/courses/cai/html/ ,200,1716.0
ag5868.usask.ca,[27/Oct/1995:14:43:09-0600],/search/people_uofs.html ,200,1716.0
sklib.usask.ca,[27/Oct/1995:14:45:05-0600],/ ,200,3442.0
www-d1.proxy.aol.com,[27/Oct/1995:14:46:49-0600],/equity/ ,200,1111.0
ag5869.usask.ca,[27/Oct/1995:14:48:45-0600],/alternate_views.html ,200,4556.0
duke.usask.ca,[27/Oct/1995:14:50:50-0600],/~lowey/Saskatoon/Saskatoon.gif,200,27583.0
saturn.strathcona.ab.ca,[27/Oct/1995:14:53:08-0600],/~keele/docs/wadokai.html,200,6191.0
ped388.usask.ca,[27/Oct/1995:14:56:14-0600],/images/logo.gif ,304,0.0
cassia.hensa.ac.uk,[27/Oct/1995:14:58:26-0600],/~macpherc/images/ba3.gif,200,6673.0
dialup543.chicago.mci.net,[27/Oct/1995:15:01:11-0600],/~maton/akka-1s.gif,200,12390.0
chow.usask.ca,[27/Oct/1995:15:04:22-0600],/ ,200,3442.0
marken.usask.ca,[27/Oct/1995:15:05:49-0600],/classics/Exams/111PorterStudSht.html ,200,8062.0
hist6629.usask.ca,[27/Oct/1995:15:10:43-0600],/history/logo.gif ,304,0.0
eng33.usask.ca,[27/Oct/1995:15:12:37-0600],/ ,200,3442.0
eng35.usask.ca,[27/Oct/1995:15:15:14-0600],/images/logo_32.gif ,200,1640.0
herpes.biochem.ualberta.ca,[27/Oct/1995:15:17:49-0600],/ ,200,3442.0
educ011.usask.ca,[27/Oct/1995:15:21:09-0600],/education/ ,200,7816.0
eng41.usask.ca,[27/Oct/1995:15:25:04-0600],/images/earth_32.gif ,200,241.0
thrvpc3.usask.ca,[27/Oct/1995:15:25:59-0600],/images/letter_32.gif ,200,149.0
kewley.usask.ca,[27/Oct/1995:15:28:11-0600],/alternate_views.html ,200,4556.0
stpaul.stpaulrcssd.saskatoon.sk.ca,[27/Oct/1995:15:30:15-0600],/search/index.html ,200,1691.0
hist6629.usask.ca,[27/Oct/1995:15:32:22-0600],/history/postit.gif ,304,0.0
hist6629.usask.ca,[27/Oct/1995:15:33:54-0600],/history/qmark.gif ,304,0.0
cs2.bookstore.ubc.ca,[27/Oct/1995:15:36:30-0600],/departments.html ,200,5736.0
142.142.42.6,[27/Oct/1995:15:38:44-0600],/~macpherc/images/postit.gif,200,1075.0
142.142.42.6,[27/Oct/1995:15:40:14-0600],/~macpherc/images/timbadge.gif,200,6465.0
maccon.ccmb210.lab.nd.edu,[27/Oct/1995:15:42:44-0600],/~lowey/encyclopedia/volume_index.html,200,7445.0
hist6629.usask.ca,[27/Oct/1995:15:45:08-0600],/history/logo.gif ,304,0.0
freenet.buffalo.edu,[27/Oct/1995:15:47:30-0600],/~scottp/free.html/,200,22719.0
stearns_mac.usask.ca,[27/Oct/1995:15:50:20-0600],/~stearnh/,200,1313.0
lib74203.usask.ca,[27/Oct/1995:15:52:41-0600],/archives/menu.html ,200,3015.0
hist6629.usask.ca,[27/Oct/1995:15:54:07-0600],/history/rainbowl.gif ,304,0.0
na1p4.ark.com,[27/Oct/1995:15:56:12-0600],/~scottp/free.html,200,22719.0
dogwood.egr.msu.edu,[27/Oct/1995:15:58:04-0600],/~macphed/finite/fe_resources/node125.html,200,1490.0
geog1.usask.ca,[27/Oct/1995:15:59:38-0600],/history/tri_ball.gif ,200,1034.0
kend943.usask.ca,[27/Oct/1995:16:02:21-0600],/images/logo.gif ,200,2273.0
205.138.183.36,[27/Oct/1995:16:04:37-0600],/~lowey/encyclopedia/icons/book.gif,200,242.0
137.244.40.126,[27/Oct/1995:16:06:05-0600],/~ladd/ratite_home.html,200,5657.0
hist6629.usask.ca,[27/Oct/1995:16:08:31-0600],/history/logo.gif ,304,0.0
dial-106.hurontel.on.ca,[27/Oct/1995:16:09:58-0600],/agriculture/cropsci/winter_wheat/imgs/ulogo.gif ,200,213.0
hist6629.usask.ca,[27/Oct/1995:16:11:44-0600],/history/cha/fbutton.gif ,304,0.0
eng31.usask.ca,[27/Oct/1995:16:13:49-0600],/ ,200,3442.0
hist6629.usask.ca,[27/Oct/1995:16:14:45-0600],/history/worker_3.gif ,304,0.0
hist6629.usask.ca,[27/Oct/1995:16:16:52-0600],/history/redball.gif ,304,0.0
thor.fnal.gov,[27/Oct/1995:16:20:37-0600],/~macphed/finite/fe_resources/node34.html,200,2254.0
dorbh.cmc.doe.ca,[27/Oct/1995:16:22:44-0600],/images/logo_32.gif ,304,0.0
ag594.usask.ca,[27/Oct/1995:16:24:57-0600],/~manaloor/caedac/genrinfo/genrinfo.htm,200,5285.0
binky.usask.ca,[27/Oct/1995:16:27:22-0600],/world.html ,200,1877.0
205.188.5.34,[27/Oct/1995:16:32:00-0600],/~scottp/free.html,200,22719.0
rocky1.usask.ca,[27/Oct/1995:16:34:42-0600],/~reevesm/prog/geoe314/images/gopher.gif,200,416.0
barney.poly.edu,[27/Oct/1995:16:40:07-0600],/~keele/images/karate/icon/yokogeri.gif,200,216.0
161.4.19.95,[27/Oct/1995:16:44:50-0600],/ ,200,3442.0
www-c3.proxy.aol.com,[27/Oct/1995:16:47:24-0600],/dcs/courses/cai/html/introduction_lesson/skills.html ,200,1549.0
www-b4.proxy.aol.com,[27/Oct/1995:16:49:20-0600],/~macpherc/images/timbadge.gif,200,6465.0
c3.reach.net,[27/Oct/1995:16:52:43-0600],/~lowey/Saskatchewan/icons/citynet.gif,200,776.0
crl11.crl.com,[27/Oct/1995:16:54:55-0600],/images/question_32.gif ,200,214.0
kali.usask.ca,[27/Oct/1995:16:57:07-0600],/~randell/urlssupported_391.html,200,1075.0
kali.usask.ca,[27/Oct/1995:16:59:45-0600],/~randell/plain.gif,200,1152.0
kali.usask.ca,[27/Oct/1995:17:03:21-0600],/~randell/plain.gif,200,1152.0
mac13656.usask.ca,[27/Oct/1995:17:08:08-0600],/images/logo_32.gif ,200,1640.0
columba.capital.edu,[27/Oct/1995:17:13:35-0600],/~turner/dsback.GIF,200,25037.0
156.39.140.88,[27/Oct/1995:17:15:45-0600],/~luterbac/new4.gif,200,144.0
banton.link.ca,[27/Oct/1995:17:24:44-0600],/ ,200,3442.0
mtrocomm.interlog.com,[27/Oct/1995:17:32:12-0600],/history/theses.html ,200,45087.0
dyn1-103.cc.umanitoba.ca,[27/Oct/1995:17:38:22-0600],/cgi-bin/cusi?query=cclink&service=http%3A%2F%2Fcuiwww.unige.ch%2Flanglist%3F_cusi-search-term-here_ ,302,118.0
lan.asc.upenn.edu,[27/Oct/1995:17:46:00-0600],/icons/image.xbm ,200,509.0
eng37.usask.ca,[27/Oct/1995:17:51:21-0600],/~reevesm/images/caution.gif,200,164.0
aqui2.stllab.ibm.com,[27/Oct/1995:17:59:12-0600],/agriculture/cropsci/ ,200,1432.0
wccbbs.com,[27/Oct/1995:18:02:17-0600],/ ,200,3442.0
p05.cb0.harborside.com,[27/Oct/1995:18:06:57-0600],/Harvest/cgi-bin/BrokerQuery.pl.cgi?query=children+and+literature+and+research&broker=www&caseflag=on&wordflag=on&errorflag=0&opaqueflag=on&descflag=on&verbose=on&maxresultflag=50 ,200,3784.0
gregm.link.ca,[27/Oct/1995:18:12:32-0600],/search/people_departments.html ,200,2351.0
duke.usask.ca,[27/Oct/1995:18:20:34-0600],/ ,200,3442.0
redskins.ent.ohiou.edu,[27/Oct/1995:18:27:27-0600],/~macphed/finite/fe_resources/node1.html,200,10674.0
redskins.ent.ohiou.edu,[27/Oct/1995:18:32:29-0600],/~macphed/finite/fe_resources/node37.html,200,1942.0
www-d2.proxy.aol.com,[27/Oct/1995:18:38:18-0600],/~lowey/encyclopedia/icons/index.gif,200,172.0
aed03.usask.ca,[27/Oct/1995:18:44:04-0600],/ ,200,3442.0
35.8.192.207,[27/Oct/1995:18:50:07-0600],/ ,200,3442.0
dash.dialin.utoronto.ca,[27/Oct/1995:18:54:46-0600],/history/cha/fbutton.gif ,304,0.0
ix-roc-il1-04.ix.netcom.com,[27/Oct/1995:18:58:43-0600],/dcs/courses/cai/html/introduction_lesson/description.html ,200,1520.0
p18-147.dialup.uvic.ca,[27/Oct/1995:19:02:25-0600],/images/logo_32.gif ,200,1640.0
www-h2.proxy.aol.com,[27/Oct/1995:19:05:01-0600],/~keele/images/newthing.gif,200,979.0
billp8.mindspring.com,[27/Oct/1995:19:07:22-0600],/history/wallpape.gif ,200,322.0
lw99-0.leeuwarden.nl.net,[27/Oct/1995:19:13:28-0600],/~lowey/encyclopedia/c/cat.html,200,1530.0
netinfo.ubc.ca,[27/Oct/1995:19:18:37-0600],/~lowey/encyclopedia/r/index.html,200,1309.0
eng10.usask.ca,[27/Oct/1995:19:26:18-0600],/images/logo.gif ,200,2273.0
rdr3.ccinet.ab.ca,[27/Oct/1995:19:34:22-0600],/~turner/friendlet,200,2154.0
rdr3.ccinet.ab.ca,[27/Oct/1995:19:39:57-0600],/~turner/alleps.html,200,856.0
freenet.npiec.on.ca,[27/Oct/1995:19:49:04-0600],/library/gic/index.html ,200,1220.0
artslab15.usask.ca,[27/Oct/1995:19:52:18-0600],/~lowey/Saskatchewan/help.html,200,2656.0
129.10.195.78,[27/Oct/1995:19:56:38-0600],/~srivasta/airmail.gif,200,1002.0
ppp113.quadrant.net,[27/Oct/1995:20:02:35-0600],/~dougallg/b_canada.gif,200,823.0
broadway.sfn.saskatoon.sk.ca,[27/Oct/1995:20:07:08-0600],/~cornfort/bio.html,200,2779.0
heepremote.tamu.edu,[27/Oct/1995:20:10:42-0600],/agriculture/cropsci/winter_wheat/imgs/greenbal.gif ,200,332.0
pleiades.calumet.yorku.ca,[27/Oct/1995:20:14:30-0600],/~lowey/webville/map/citymap.gif,200,151708.0
pppd050.compuserve.com,[27/Oct/1995:20:26:14-0600],/~macphed/finite/fe_resources/node39.html,200,1532.0
ppp10-rb.exit109.com,[27/Oct/1995:20:31:18-0600],/~scottp/fn1.gif,200,2164.0
ix-eve-wa1-02.ix.netcom.com,[27/Oct/1995:20:44:45-0600],/~luterbac/rmef.html,200,4191.0
ts53.termserv.gordon.army.mil,[27/Oct/1995:20:49:51-0600],/~scottp/free.html,200,22719.0
artslab14.usask.ca,[27/Oct/1995:20:54:43-0600],/images/logo_32.gif ,200,1640.0
artslab15.usask.ca,[27/Oct/1995:21:08:09-0600],/~lowey/Saskatchewan/icons/flag.gif,200,227.0
async6-4.remote.ualberta.ca,[27/Oct/1995:21:11:41-0600],POST /cgi-bin/phone.pl ,200,2021.0
sailor.lib.md.us,[27/Oct/1995:21:17:36-0600],/~scottp/free.html,200,22719.0
dhale.ppp.nova.org,[27/Oct/1995:21:21:40-0600],/images/logo.gif ,200,2273.0
tty10nn.netropolis.net,[27/Oct/1995:21:25:58-0600],/~lowey/encyclopedia/icons/kevhead.gif,200,1667.0
ad15-017.compuserve.com,[27/Oct/1995:21:30:42-0600],/~turner/logo.GIF,200,6761.0
async15-16.remote.ualberta.ca,[27/Oct/1995:21:33:36-0600],/~macphed/finite/fe_resources/node8.html,200,2395.0
slb-p02.isisnet.com,[27/Oct/1995:21:38:22-0600],/history/ ,200,6738.0
duke.usask.ca,[27/Oct/1995:21:41:29-0600],/~keele/docs/pinannidan.html,200,1251.0
205.163.99.24,[27/Oct/1995:21:46:13-0600],/dcs/courses/cai/html/ ,200,1716.0
198.169.136.6,[27/Oct/1995:21:50:47-0600],/search/index.html ,200,1691.0
ceml14.usask.ca,[27/Oct/1995:21:56:49-0600],/ ,200,3442.0
helium.physics.purdue.edu,[27/Oct/1995:22:01:36-0600],/~macphed/finite/fe_resources/node28.html,200,1679.0
piweba4y.prodigy.com,[27/Oct/1995:22:05:57-0600],/dcs/courses/cai/html/introduction_lesson/index.html ,200,1427.0
helium.physics.purdue.edu,[27/Oct/1995:22:10:14-0600],/~macphed/finite/fe_resources/node122.html,200,1841.0
moondog.usask.ca,[27/Oct/1995:22:17:17-0600],/~lowey/Saskatchewan/people/index.html,200,1342.0
van13371.direct.ca,[27/Oct/1995:22:23:34-0600],/mlookup/white.html ,200,511.0
genesee.freenet.org,[27/Oct/1995:22:32:02-0600],/~scottp/index.html,200,2083.0
port19.annex2.net.ubc.ca,[27/Oct/1995:22:37:38-0600],/dcs/courses/cai/html/text_lesson/paragraphs.html ,200,1798.0
thunder.usask.ca,[27/Oct/1995:22:41:50-0600],/images/logo.gif ,304,0.0
thunder.usask.ca,[27/Oct/1995:22:47:59-0600],/dcs/help_desk/index.html ,200,3112.0
port19.annex2.net.ubc.ca,[27/Oct/1995:22:55:54-0600],/dcs/courses/cai/html/examples/h.html ,200,909.0
cs1-03.str.ptd.net,[27/Oct/1995:23:05:26-0600],/dcs/courses/cai/html/introduction_lesson/description.html ,200,1520.0
gp108008.usask.ca,[27/Oct/1995:23:11:46-0600],/images/logo.gif ,304,0.0
kali.usask.ca,[27/Oct/1995:23:17:51-0600],/~randell/plain.gif,200,1152.0
203.241.135.82,[27/Oct/1995:23:20:33-0600],/history/logo.gif ,200,2273.0
holling-1.dana.edu,[27/Oct/1995:23:27:18-0600],/~lowey/Saskatchewan/icons/citynet.gif,200,776.0
dynamicppp-131.hip.cam.org,[27/Oct/1995:23:36:58-0600],/~lowey/encyclopedia/n/nostradamus.html,200,1555.0
kban35.kadena.af.mil,[27/Oct/1995:23:49:29-0600],/~lowey/encyclopedia/icons/kevhead.gif,200,1667.0
saskatoon.src.sk.ca,[28/Oct/1995:00:02:41-0600],/ ,304,0.0
pangea.usask.ca,[28/Oct/1995:00:18:45-0600],/ ,304,0.0
line2.intcom.net,[28/Oct/1995:00:34:33-0600],/images/letter_32.gif ,200,149.0
ix-pas5-21.ix.netcom.com,[28/Oct/1995:00:43:41-0600],/~scottp/publish.html,200,271.0
fortmacr9.ccinet.ab.ca,[28/Oct/1995:00:49:02-0600],/~lowey/Saskatoon/icons/bridge.gif,200,194.0
elwha.evergreen.edu,[28/Oct/1995:00:58:47-0600],/~hoff/,200,2297.0
ppp_4.mad.servicom.es,[28/Oct/1995:01:09:52-0600],/dcs/courses/cai/html/skeleton_lesson/view.html ,200,2275.0
crhaza49.uwsp.edu,[28/Oct/1995:01:18:50-0600],/~keele/images/karate/icon/yoko_tob.gif,200,237.0
srv1.freenet.calgary.ab.ca,[28/Oct/1995:01:25:09-0600],/~scottp/free.html,200,22719.0
thorvmac5.usask.ca,[28/Oct/1995:02:02:54-0600],/images/logo_32.gif ,200,1640.0
dial020.mbnet.mb.ca,[28/Oct/1995:02:18:50-0600],/~dougallg/shuttle.gif,200,489.0
dialup256.washington.mci.net,[28/Oct/1995:02:41:56-0600],/images/question_32.gif ,200,214.0
dial197214.wbm.ca,[28/Oct/1995:03:01:46-0600],/chemistry/gifs/greenball.gif ,200,318.0
volba24.vol.it,[28/Oct/1995:03:15:08-0600],/~fowlerdb/winter_wheat/imgs/ulogo.gif,200,213.0
godzilla07.pixi.com,[28/Oct/1995:03:45:16-0600],/images/right_32.gif ,200,197.0
202.68.20.107,[28/Oct/1995:04:09:40-0600],/dcs/courses/cai/html/introduction_lesson/audience.html ,200,1449.0
s01-pm02.pad-uky.campus.mci.net,[28/Oct/1995:04:23:25-0600],/~lowey/encyclopedia/icons/kevhead.gif,200,1667.0
repc173.roe.ac.uk,[28/Oct/1995:04:48:55-0600],/~macpherc/hibs/hibs.html,200,6286.0
demi.cnuce.cnr.it,[28/Oct/1995:05:22:14-0600],/images/logo_32.gif ,200,1640.0
www01.btx.dtag.de,[28/Oct/1995:05:43:14-0600],/~fowlerdb/winter_wheat/chapt02/cvchpt02.htm,200,1317.0
ppp144.internet.no,[28/Oct/1995:06:03:07-0600],/~keele/images/karate/dovefist.gif,200,2348.0
dm.live95.demon.com,[28/Oct/1995:06:12:40-0600],/~macpherc/images/weerobbo.gif,200,4621.0
ns1.maf.mobile.al.us,[28/Oct/1995:06:32:45-0600],/~scottp/free.html,200,22719.0
198.109.192.18,[28/Oct/1995:06:58:34-0600],/~keele/images/lefarrow.gif,200,1289.0
fssun10-30.dev.oclc.org,[28/Oct/1995:07:29:06-0600],/~lowey/encyclopedia/index.html,200,2460.0
proxy.achilles.net,[28/Oct/1995:07:38:36-0600],/library/gic/v1n1/v1n1.html ,200,1341.0
skul15.usask.ca,[28/Oct/1995:08:11:12-0600],/images/logo.gif ,200,2273.0
hopper.acs.ryerson.ca,[28/Oct/1995:08:47:40-0600],/search/people_uofs.html ,200,1716.0
hopper.acs.ryerson.ca,[28/Oct/1995:09:07:01-0600],/images/question_32.gif ,200,214.0
ip050.lax.primenet.com,[28/Oct/1995:09:46:55-0600],/images/right_32.gif ,200,197.0
gsxmac02.uwaterloo.ca,[28/Oct/1995:09:55:55-0600],/images/doty.gif ,200,187.0
skul12.usask.ca,[28/Oct/1995:10:07:49-0600],/images/logo_32.gif ,200,1640.0
pld9.biddeford.com,[28/Oct/1995:10:14:24-0600],/dcs/courses/cai/html/ ,200,1716.0
pld9.biddeford.com,[28/Oct/1995:10:19:31-0600],/images/leaf.gif ,200,151.0
vernon-1-09.junction.net,[28/Oct/1995:10:26:24-0600],/alumni/gif/help.gif ,200,1165.0
ix-tam6-29.ix.netcom.com,[28/Oct/1995:10:40:09-0600],/dcs/courses/cai/html/tools_lesson/view_doc.html ,200,1474.0
eng31.usask.ca,[28/Oct/1995:10:55:32-0600],/images/logo.gif ,200,2273.0
itas-bf.nlh.no,[28/Oct/1995:11:19:01-0600],/uofs/index.html ,200,2018.0
bagan.srce.hr,[28/Oct/1995:11:31:42-0600],/dcs/courses/cai/html/unix_lesson/public_html.html ,200,1456.0
ppp02-09.net.uoguelph.ca,[28/Oct/1995:11:50:19-0600],/departments.html ,200,5736.0
qis25092.nycenet.edu,[28/Oct/1995:12:05:54-0600],/images/letter_32.gif ,200,149.0
ev-95-75d.stanford.edu,[28/Oct/1995:12:18:06-0600],/classics/coursenotes.html ,200,4350.0
loki.usask.ca,[28/Oct/1995:12:31:17-0600],/images/logo.gif ,200,2273.0
rocky1.usask.ca,[28/Oct/1995:13:02:10-0600],/geology/ ,304,0.0
wcvm7669.usask.ca,[28/Oct/1995:13:06:46-0600],/ ,200,3442.0
dial197153.wbm.ca,[28/Oct/1995:13:18:20-0600],/Harvest/brokers/www/ ,200,1985.0
ppl23a.usask.ca,[28/Oct/1995:13:26:50-0600],/images/logo.gif ,304,0.0
eng39.usask.ca,[28/Oct/1995:13:35:10-0600],/images/logo.gif ,200,2273.0
pm037-27.dialip.mich.net,[28/Oct/1995:13:44:32-0600],/images/letter_32.gif ,200,149.0
142.204.18.6,[28/Oct/1995:14:00:14-0600],/dcs/courses/ ,200,1073.0
edu269.usask.ca,[28/Oct/1995:14:18:53-0600],/education/edbldg.gif ,200,32812.0
slip1.hrz.uni-oldenburg.de,[28/Oct/1995:14:26:23-0600],/images/logo.gif ,304,0.0
proxy.srv.ualberta.ca,[28/Oct/1995:14:30:46-0600],/images/earth_32.gif ,200,241.0
oak2.ci.oakland.ca.us,[28/Oct/1995:14:47:36-0600],/dcs/courses/cai/html/skeleton_lesson/index.html ,200,1515.0
remote_102.headwaters.com,[28/Oct/1995:14:58:09-0600],/history/redball.gif ,200,326.0
c00961-100lez.eos.ncsu.edu,[28/Oct/1995:15:07:38-0600],/dcs/courses/cai/html/skeleton_lesson/save.html ,200,1712.0
c00961-100lez.eos.ncsu.edu,[28/Oct/1995:15:11:19-0600],/dcs/courses/cai/html/bibliography/index.html ,200,1388.0
cad106.cadvision.com,[28/Oct/1995:15:27:57-0600],/cusi/cusi.html ,200,14463.0
fs2_ip.mhcc.cc.or.us,[28/Oct/1995:15:36:40-0600],/agriculture/cropsci/winter_wheat/imgs/yahoo.gif ,200,352.0
zeezrom.cs.byu.edu,[28/Oct/1995:15:54:14-0600],/dcs/courses/cai/html/skeleton_lesson/save.html ,200,1712.0
acs3.acs.ucalgary.ca,[28/Oct/1995:15:57:40-0600],/~macphed/finite/fe_resources/node25.html,200,1559.0
skul6.usask.ca,[28/Oct/1995:16:02:38-0600],/ ,200,3442.0
harp-05.synapse.net,[28/Oct/1995:16:06:43-0600],/ ,200,3442.0
gib-conibm.pomona.edu,[28/Oct/1995:16:11:04-0600],/images/question_32.gif ,200,214.0
129.64.57.68,[28/Oct/1995:16:17:07-0600],/registrar/Images/new_burst.gif ,200,342.0
interlock.ustreas.gov,[28/Oct/1995:16:21:32-0600],/~maton/bahaullah.html,200,5141.0
kay-abernathy.tenet.edu,[28/Oct/1995:16:28:45-0600],/dcs/courses/cai/html/unix_lesson/terminal.html ,200,1527.0
ts122.eiu.edu,[28/Oct/1995:16:34:24-0600],/~lowey/Saskatchewan/icons/letter.gif,200,149.0
kay-abernathy.tenet.edu,[28/Oct/1995:16:39:24-0600],/dcs/courses/cai/html/activities/ol_activity.html ,200,1221.0
eng34.usask.ca,[28/Oct/1995:16:43:31-0600],/images/logo.gif ,200,2273.0
skatter.usask.ca,[28/Oct/1995:16:49:37-0600],/search/people_departments.html ,200,2351.0
eews09.usask.ca,[28/Oct/1995:16:55:32-0600],/ ,200,3442.0
proxy.srv.ualberta.ca,[28/Oct/1995:16:59:57-0600],/images/earth_32.gif ,200,241.0
ludwig.usask.ca,[28/Oct/1995:17:05:07-0600],/ ,200,3442.0
ad36-154.compuserve.com,[28/Oct/1995:17:11:11-0600],/classics/ ,200,6960.0
204.120.67.155,[28/Oct/1995:17:17:42-0600],/~keele/images/karate/sensei/taisbaki.gif,200,42930.0
aed02.usask.ca,[28/Oct/1995:17:35:45-0600],/ ,200,3442.0
origine.hip.cam.org,[28/Oct/1995:17:39:32-0600],/~turner/windhover,200,1627.0
gwis2.circ.gwu.edu,[28/Oct/1995:17:43:12-0600],/~macphed/finite/fe_resources/node1.html,200,10674.0
edu248.usask.ca,[28/Oct/1995:17:47:29-0600],/education/ ,200,7816.0
128.95.25.103,[28/Oct/1995:17:54:54-0600],/images/human.gif ,200,270.0
128.95.226.85,[28/Oct/1995:18:02:05-0600],/images/human.gif ,304,0.0
dynamicppp-115.hip.cam.org,[28/Oct/1995:18:10:45-0600],/departments.html ,200,5736.0
doom.idirect.com,[28/Oct/1995:18:19:21-0600],/~keele/images/karate/wado/shintani.gif,200,31141.0
199.233.75.106,[28/Oct/1995:18:27:25-0600],/~scottp/free.html,200,22719.0
dialip-83.athenet.net,[28/Oct/1995:18:35:38-0600],/~lowey/encyclopedia/n/nostradamus.html,200,1555.0
